path_label_1,path_label_2,path_length,path_coordinate,k_1,k_2,k_3,frequency_1,frequency_2,frequency_3,frequency_4,frequency_5,frequency_6
X,G,0.0153618973096021,0.47,0,0,-0.265,0.0627629997023023,0.0697888415189832,0.107393415488595,0.173864150799254,0.184687423677256,0.241917795349476
X,G,0.0153618973096021,0.48,0,0,-0.26,0.0616381310810173,0.0685286817919921,0.106009686133042,0.174038261892066,0.185439282630573,0.242414985348958
X,G,0.0153618973096021,0.49,0,0,-0.255,0.0605093128663409,0.0672647579141951,0.104587370078029,0.174207534608568,0.186186539381137,0.242914595977943
X,G,0.0153618973096021,0.5,0,0,-0.25,0.0593767101804722,0.0659972024247605,0.103127399637352,0.174372667859719,0.186927721728704,0.243416094176548
X,G,0.0153618973096021,0.51,0,0,-0.245,0.0582404775498265,0.0647261420972212,0.101630701582072,0.174534148619291,0.187661609382791,0.243918940926642
X,G,0.0153618973096021,0.52,0,0,-0.24,0.057100759768162,0.0634516984933535,0.100098194869565,0.174692306082325,0.188387180094551,0.244422592224736
X,G,0.0153618973096021,0.53,0,0,-0.235,0.0559576926976391,0.0621739884485446,0.0985307889164207,0.17484735261923,0.189103568549672,0.244926500066674
X,G,0.0153618973096021,0.54,0,0,-0.23,0.0548114040126499,0.060893124497249,0.0969293823364757,0.174999414730933,0.18981003488779,0.245430113438496
X,G,0.0153618973096021,0.55,0,0,-0.225,0.0536620138907869,0.0596092152460448,0.0952948620719488,0.175148556458002,0.190505940461078,0.245932879308039
X,G,0.0153618973096021,0.56,0,0,-0.22,0.0525096356548858,0.0583223657008402,0.0936281028528458,0.17529479709389,0.191190729041416,0.246434243612184
X,G,0.0153618973096021,0.57,0,0,-0.215,0.0513543763697174,0.0570326775539678,0.0919299669270374,0.175438124589304,0.191863912142399,0.246933652234899
X,G,0.0153618973096021,0.58,0,0,-0.21,0.0501963373965643,0.0557402494361839,0.0902013040104905,0.175578505686253,0.19252505746451,0.247430551971658
X,G,0.0153618973096021,0.59,0,0,-0.205,0.049035614908632,0.0544451771379773,0.0884429514138102,0.17571589356085,0.193173779725186,0.247924391476141
X,G,0.0153618973096021,0.6,0,0,-0.2,0.0478723003699799,0.0531475538040525,0.0866557343074426,0.175850233561407,0.193809733322287,0.248414622185575
X,G,0.0153618973096021,0.61,0,0,-0.195,0.046706480980431,0.0518474701043886,0.0848404660935006,0.175981467485458,0.194432606417069,0.248900699221451
X,G,0.0153618973096021,0.62,0,0,-0.19,0.0455382400887052,0.0505450143848682,0.0829979488572181,0.176109536732974,0.195042116124352,0.249382082262809
X,G,0.0153618973096021,0.63,0,0,-0.185,0.0443676575758435,0.0492402728001128,0.0811289738754808,0.1762343845935,0.195638004572796,0.249858236389671
X,G,0.0153618973096021,0.64,0,0,-0.18,0.043194810210817,0.0479333294308618,0.0792343221637804,0.176355957865195,0.196220035654153,0.250328632894638
X,G,0.0153618973096021,0.65,0,0,-0.175,0.0420197719800703,0.0466242663879522,0.0773147650463073,0.176474207958556,0.196787992322251,0.250792750061055
X,G,0.0153618973096021,0.66,0,0,-0.17,0.0408426143926089,0.0453131639047249,0.0753710647367962,0.176589091603262,0.197341674333924,0.251250073906531
X,G,0.0153618973096021,0.67,0,0,-0.165,0.0396634067621233,0.044000100419476,0.0734039749202038,0.176700571250302,0.197880896347915,0.251700098890963
X,G,0.0153618973096021,0.68,0,0,-0.16,0.0384822164675285,0.0426851526493895,0.0714142413273866,0.176808615241301,0.198405486315879,0.252142328588547
X,G,0.0153618973096021,0.69,0,0,-0.155,0.037299109193197,0.0413683956572233,0.0694026022967006,0.17691319780137,0.198915284113507,0.252576276323579
X,G,0.0153618973096021,0.7,0,0,-0.15,0.0361141491500774,0.0400499029118853,0.0673697893179048,0.177014298899592,0.199410140370392,0.253001465770116
X,G,0.0153618973096021,0.71,0,0,-0.145,0.0349273992788034,0.0387297463439067,0.0653165275549644,0.1771119040118,0.199889915465578,0.253417431515833
X,G,0.0153618973096021,0.72,0,0,-0.14,0.0337389214358246,0.0374079963967074,0.063243536345344,0.177206003812855,0.200354478662114,0.253823719590644
X,G,0.0153618973096021,0.73,0,0,-0.135,0.0325487765635245,0.0360847220744532,0.061151529674198,0.177296593819738,0.200803707358982,0.254219887960832
X,G,0.0153618973096021,0.74,0,0,-0.13,0.0313570248452266,0.0347599909872154,0.0590412166225214,0.177383674002189,0.201237486442714,0.25460550698962
X,G,0.0153618973096021,0.75,0,0,-0.125,0.030163725845935,0.0334338693940563,0.0569133017888583,0.177467248373946,0.201655707724176,0.254980159865257
X,G,0.0153618973096021,0.76,0,0,-0.12,0.0289689386396057,0.0321064222446076,0.0547684856845823,0.177547324574717,0.202058269448443,0.255343442997795
X,G,0.0153618973096021,0.77,0,0,-0.115,0.0277727219236966,0.0307777132196272,0.052607465103096,0.177623913450753,0.202445075867735,0.255694966385843
X,G,0.0153618973096021,0.78,0,0,-0.11,0.0265751341217041,0.0294478047709751,0.0504309334635543,0.177697028640043,0.202816036868967,0.256034353954643
X,G,0.0153618973096021,0.79,0,0,-0.105,0.0253762334743585,0.0281167581613864,0.0482395811299085,0.177766686166678,0.203171067648766,0.256361243866873
X,G,0.0153618973096021,0.8,0,0,-0.1,0.0241760781201107,0.0267846335043751,0.046034095706214,0.177832904047836,0.2035100884299,0.256675288807596
X,G,0.0153618973096021,0.81,0,0,-0.095,0.0229747261655218,0.0254514898045571,0.0438151623092507,0.177895701915873,0.203833024213891,0.256976156244801
X,G,0.0153618973096021,0.82,0,0,-0.09,0.02177223574613,0.0241173849986325,0.0415834638195735,0.177955100657319,0.204139804565354,0.257263528666984
X,G,0.0153618973096021,0.83,0,0,-0.085,0.0205686650783526,0.0227823759972434,0.0393396811121566,0.17801112207001,0.204430363424179,0.257537103799178
X,G,0.0153618973096021,0.84,0,0,-0.08,0.0193640725029574,0.0214465187278698,0.037084493267823,0.178063788539145,0.20470463894216,0.257796594798849
X,G,0.0153618973096021,0.85,0,0,-0.075,0.0181585165206183,0.0201098681789047,0.0348185777666538,0.178113122732704,0.204962573341151,0.258041730432994
X,G,0.0153618973096021,0.86,0,0,-0.07,0.0169520558200531,0.018772478445015,0.0325426106645727,0.178159147316444,0.205204112790134,0.258272255237781
X,G,0.0153618973096021,0.87,0,0,-0.065,0.0157447492992307,0.0174344027738634,0.0302572667542865,0.178201884688435,0.205429207298935,0.258487929661964
X,G,0.0153618973096021,0.88,0,0,-0.06,0.0145366560801183,0.0160956936142423,0.027963219711743,0.178241356733012,0.205637810626578,0.258688530195295
X,G,0.0153618973096021,0.89,0,0,-0.055,0.0133278355174322,0.0147564026656417,0.0256611422292421,0.178277584593884,0.205829880202503,0.258873849483052
X,G,0.0153618973096021,0.9,0,0,-0.05,0.0121183472018443,0.013416580929253,0.0233517061363116,0.178310588466076,0.206005377059076,0.259043696427752
X,G,0.0153618973096021,0.91,0,0,-0.045,0.0109082509580914,0.012076278760385,0.0210355825094288,0.178340387406351,0.206164265774016,0.259197896279043
X,G,0.0153618973096021,0.92,0,0,-0.04,0.00969760683842595,0.0107355459222474,0.018713441771637,0.178366999161722,0.206306514421518,0.259336290712696
X,G,0.0153618973096021,0.93,0,0,-0.035,0.00848647511184408,0.00939443164104417,0.0163859537830842,0.178390440015679,0.206432094530993,0.259458737899521
X,G,0.0153618973096021,0.94,0,0,-0.03,0.00727491624952036,0.00805298466228988,0.0140537879234744,0.17841072465173,0.206540981052501,0.259565112564992
X,G,0.0153618973096021,0.95,0,0,-0.025,0.00606299090687742,0.00671125330826109,0.0117176131674051,0.178427866033935,0.206633152328055,0.259655306040244
X,G,0.0153618973096021,0.96,0,0,-0.02,0.00485075990271549,0.00536928553646745,0.00937809815353168,0.178441875304063,0.206708590068106,0.259729226305052
X,G,0.0153618973096021,0.97,0,0,-0.015,0.00363828419582304,0.00402712899901991,0.00703591124848569,0.178452761695103,0.206767279332603,0.259786798023319
X,G,0.0153618973096021,0.98,0,0,-0.01,0.0024256248594938,0.00268483110276986,0.00469172060644743,0.178460532460861,0.206809208516159,0.259827962571504
X,G,0.0153618973096021,0.99,0,0,-0.005,0.00121284305436286,0.00134243907006552,0.00234619422526517,0.178465192821432,0.206834369336912,0.259852678060364
X,G,0.0153618973096021,1,0,0,0,0,0,0,0.178466745924367,0.206842756828782,0.259860919350278
G,Y,0.0168650243887754,0,0,0,0,0,0,0,0.178466745924367,0.206842756828782,0.259860919350278
G,Y,0.0168650243887754,0.01,0,0.005,0,0.00114434042077799,0.00133583409538499,0.00199918133948092,0.178459349770645,0.206842259915983,0.25985536060838
G,Y,0.0168650243887754,0.02,0,0.01,0,0.00228854004765811,0.00267157927724427,0.00399795155167059,0.178437172187908,0.20684075230562,0.259838694265247
G,Y,0.0168650243887754,0.03,0,0.015,0,0.00343245804428332,0.0040071465809236,0.00599589969426079,0.178400245710433,0.206838183488154,0.25981094996372
G,Y,0.0168650243887754,0.04,0,0.02,0,0.00457595348894437,0.00534244693955237,0.0079926151949739,0.178348624227529,0.206834469633518,0.259772177092219
G,Y,0.0168650243887754,0.05,0,0.025,0,0.00571888533071297,0.00667739113289831,0.0099876880367068,0.178282382489566,0.206829494112786,0.259722444759597
G,Y,0.0168650243887754,0.06,0,0.03,0,0.00686111234417496,0.00801188973619612,0.0119807089428344,0.178201615431634,0.206823108214718,0.259661841758603
G,Y,0.0168650243887754,0.07,0,0.035,0,0.00800249308229229,0.00934585306892834,0.0139712695627223,0.178106437329306,0.206815132044061,0.259590476516617
G,Y,0.0168650243887754,0.08,0,0.04,0,0.00914288582692557,0.0106791911435272,0.015958962657489,0.177996980804188,0.206805355585755,0.259508477031931
G,Y,0.0168650243887754,0.09,0,0.045,0,0.0102821485365753,0.0120118136139762,0.0179433822860667,0.177873395699451,0.206793539917055,0.259415990793459
G,Y,0.0168650243887754,0.1,0,0.05,0,0.0114201387908799,0.013343629724253,0.0199241239915939,0.177735847847355,0.206779418548179,0.259313184681394
G,Y,0.0168650243887754,0.11,0,0.055,0,0.0125567137314412,0.0146745482565809,0.0219007849881746,0.177584517751876,0.206762698871392,0.259200244845905
G,Y,0.0168650243887754,0.12,0,0.06,0,0.0136917299985406,0.0160044774794056,0.0238729643480292,0.177419599209914,0.206743063698481,0.259077376560618
G,Y,0.0168650243887754,0.13,0,0.065,0,0.0148250436633198,0.0173333250950292,0.0258402631890511,0.17724129789425,0.206720172867302,0.258944804047238
G,Y,0.0168650243887754,0.14,0,0.07,0,0.0159565101550286,0.0186609981868109,0.0278022848627832,0.177049829920529,0.206693664899319,0.258802770267281
G,Y,0.0168650243887754,0.15,0,0.075,0,0.0170859841829259,0.0199874031658134,0.0297586351428036,0.176845420419111,0.206663158691918,0.258651536676578
G,Y,0.0168650243887754,0.16,0,0.08,0,0.0182133196524565,0.0213124457167724,0.0317089224135075,0.17662830213082,0.206628255231383,0.258491382937861
G,Y,0.0168650243887754,0.17,0,0.085,0,0.0193383695753287,0.0226360307432422,0.0336527578592517,0.176398714043501,0.20658853931493,0.258322606586452
G,Y,0.0168650243887754,0.18,0,0.09,0,0.0204609859731398,0.023958062311747,0.0355897556538111,0.176156900083974,0.206543581272722,0.258145522643857
G,Y,0.0168650243887754,0.19,0,0.095,0,0.0215810197742057,0.0252784435947443,0.0375195331500764,0.175903107877588,0.20649293868345,0.257960463173847
G,Y,0.0168650243887754,0.2,0,0.1,0,0.0226983207032761,0.0265970768121886,0.0394417110698971,0.175637587585179,0.206436158079599,0.257767776775515
G,Y,0.0168650243887754,0.21,0,0.105,0,0.0238127371638282,0.0279138631714504,0.041355913693946,0.175360590824925,0.206372776640919,0.257567828007757
G,Y,0.0168650243887754,0.22,0,0.11,0,0.0249241161126623,0.0292287028053251,0.0432617690514517,0.17507236968441,0.206302323876745,0.257360996739687
G,Y,0.0168650243887754,0.23,0,0.115,0,0.0260323029265352,0.0305414947078378,0.0451589091096033,0.174773175826251,0.206224323299702,0.257147677421704
G,Y,0.0168650243887754,0.24,0,0.12,0,0.0271371412605942,0.0318521366675081,0.0470469699623947,0.174463259688856,0.206138294094773,0.256928278272229
G,Y,0.0168650243887754,0.25,0,0.125,0,0.0282384728984041,0.0331605251977249,0.0489255920186226,0.174142869782377,0.206043752788849,0.256703220375626
G,Y,0.0168650243887754,0.26,0,0.13,0,0.0293361375933806,0.0344665554638313,0.0507944201886963,0.173812252078658,0.20594021492659,0.256472936687458
G,Y,0.0168650243887754,0.27,0,0.135,0,0.0304299729014748,0.0357701212064907,0.0526531040698543,0.173471649492921,0.205827196758665,0.256237870944054
G,Y,0.0168650243887754,0.28,0,0.14,0,0.0315198140049909,0.0370711146608657,0.0545012981293056,0.173121301454171,0.205704216948349,0.255998476474399
G,Y,0.0168650243887754,0.29,0,0.145,0,0.0326054935274416,0.0383694264710943,0.0563386618847291,0.172761443560711,0.20557079830189,0.255755214913548
G,Y,0.0168650243887754,0.3,0,0.15,0,0.0336868413393957,0.0396649455995111,0.0581648600814653,0.172392307316779,0.205426469527135,0.255508554818234
G,Y,0.0168650243887754,0.31,0,0.155,0,0.0347636843553048,0.0409575592300067,0.0599795628656223,0.17201411994614,0.20527076702362,0.255258970186904
G,Y,0.0168650243887754,0.32,0,0.16,0,0.0358358463213398,0.0422471526648679,0.0617824459521871,0.171627104278403,0.205103236705733,0.255006938888227
G,Y,0.0168650243887754,0.33,0,0.165,0,0.0369031475943194,0.0435336092143854,0.0635731907870849,0.171231478703953,0.204923435858662,0.254752941004093
G,Y,0.0168650243887754,0.34,0,0.17,0,0.0379654049118598,0.0448168100784532,0.0653514847019585,0.17082745719359,0.20473093502479,0.254497457095127
G,Y,0.0168650243887754,0.35,0,0.175,0,0.0390224311539346,0.0460966342193186,0.0671170210602428,0.170415249379284,0.20452531991592,0.254240966398957
G,Y,0.0168650243887754,0.36,0,0.18,0,0.0400740350960915,0.0473729582245616,0.0688694993928845,0.169995060692848,0.204306193344416,0.25398394497359
G,Y,0.0168650243887754,0.37,0,0.185,0,0.0411200211546422,0.04864565615931,0.0706086255217975,0.169567092559814,0.204073177164041,0.253726863800403
G,Y,0.0168650243887754,0.38,0,0.19,0,0.0421601891242116,0.0499145994065977,0.0723341116688477,0.169131542646312,0.20382591420903,0.253470186863278
G,Y,0.0168650243887754,0.39,0,0.195,0,0.0431943339081132,0.0511796564946758,0.0740456765478165,0.168688605157362,0.203564070217911,0.253214369222224
G,Y,0.0168650243887754,0.4,0,0.2,0,0.0442222452421034,0.0524406929099785,0.075743045436398,0.168238471185604,0.2032873357268,0.252959855101418
G,Y,0.0168650243887754,0.41,0,0.205,0,0.0452437074121621,0.0536975708943111,0.0774259502248321,0.167781329110222,0.20299542791548,0.252707076012809
G,Y,0.0168650243887754,0.42,0,0.21,0,0.0462584989670438,0.0549501492246931,0.0790941294372434,0.167317365046524,0.202688092388579,0.252456448937248
G,Y,0.0168650243887754,0.43,0,0.215,0,0.0472663924264651,0.0561982829741283,0.0807473282211561,0.166846763347491,0.202365104873712,0.252208374585444
G,Y,0.0168650243887754,0.44,0,0.22,0,0.0482671539859012,0.057441823251389,0.0823852982999441,0.166369707159474,0.202026272818491,0.251963235760865
G,Y,0.0168650243887754,0.45,0,0.225,0,0.0492605432191041,0.0586806169177045,0.0840077978821623,0.165886379035174,0.201671436869021,0.251721395845956
G,Y,0.0168650243887754,0.46,0,0.23,0,0.0502463127795943,0.0599145062780019,0.0856145915207536,0.16539696160813,0.20130047221378,0.251483197431747
G,Y,0.0168650243887754,0.47,0,0.235,0,0.0512242081025226,0.0611433287440896,0.0872054499140191,0.164901638334123,0.200913289778672,0.25124896110907
G,Y,0.0168650243887754,0.48,0,0.24,0,0.0521939671084701,0.0623669164668626,0.0887801496389461,0.164400594306238,0.200509837261532,0.251018984437226
G,Y,0.0168650243887754,0.49,0,0.245,0,0.0531553199109238,0.0635850959342694,0.0903384728059734,0.163894017151874,0.200090099997348,0.25079354110313
G,Y,0.0168650243887754,0.5,0,0.25,0,0.0541079885293504,0.0647976875313746,0.0918802066224946,0.16338209802173,0.199654101648924,0.25057288028076
G,Y,0.0168650243887754,0.51,0,0.255,0,0.0550516866099928,0.0660045050583985,0.0934051428503021,0.162865032682847,0.19920190472151,0.25035722619725
G,Y,0.0168650243887754,0.52,0,0.26,0,0.0559861191567159,0.0672053552020887,0.0949130771396988,0.162343022730137,0.198733610904003,0.25014677790835
G,Y,0.0168650243887754,0.53,0,0.265,0,0.0569109822744534,0.068400036955177,0.0964038082200609,0.161816276933675,0.198249361243549,0.249941709282261
G,Y,0.0168650243887754,0.54,0,0.27,0,0.0578259629280326,0.0695883409779774,0.0978771369231396,0.161285012742275,0.197749336164648,0.249742169187283
G,Y,0.0168650243887754,0.55,0,0.275,0,0.0587307387193908,0.0707700488953888,0.0993328650112021,0.160749457967897,0.197233755348105,0.249548281875232
G,Y,0.0168650243887754,0.56,0,0.28,0,0.059624977686445,0.0719449325216453,0.1007707937771,0.160209852680107,0.196702877489271,0.249360147549506
G,Y,0.0168650243887754,0.57,0,0.285,0,0.0605083381271186,0.0731127530041053,0.102190722377304,0.159666451345556,0.196156999958915,0.249177843103885
G,Y,0.0168650243887754,0.58,0,0.29,0,0.0613804684522819,0.0742732598761608,0.103592445851646,0.159119525254331,0.195596458393773,0.249001423015868
G,Y,0.0168650243887754,0.59,0,0.295,0,0.0622410070716096,0.0754261900079621,0.104975752774626,0.158569365283438,0.195021626247211,0.248830920376541
G,Y,0.0168650243887754,0.6,0,0.3,0,0.0630895823165975,0.0765712664420654,0.106340422472345,0.158016285057929,0.194432914333691,0.24866634803768
G,Y,0.0168650243887754,0.61,0,0.305,0,0.0639258124052112,0.0777081970992974,0.107686221725903,0.157460624582725,0.193830770403692,0.248507699856042
G,Y,0.0168650243887754,0.62,0,0.31,0,0.0647493054528508,0.0788366733380694,0.109012900865869,0.156902754433647,0.193215678788685,0.248354952014564
G,Y,0.0168650243887754,0.63,0,0.315,0,0.0655596595345012,0.0799563683480228,0.110320189142489,0.156343080615137,0.192588160158623,0.248208064400392
G,Y,0.0168650243887754,0.64,0,0.32,0,0.0663564628030952,0.0810669353562475,0.111607789231672,0.155782050215644,0.19194877143742,0.248066982020338
G,Y,0.0168650243887754,0.65,0,0.325,0,0.0671392936692314,0.0821680056213339,0.112875370706406,0.155220158020613,0.191298105925154,0.247931636435395
G,Y,0.0168650243887754,0.66,0,0.33,0,0.067907721047452,0.0832591861872042,0.114122562265745,0.154657954278779,0.190636793679413,0.247801947197224
G,Y,0.0168650243887754,0.67,0,0.335,0,0.0686613046742976,0.0843400573649993,0.115348942467278,0.154096053861561,0.189965502212458,0.247677823271122
G,Y,0.0168650243887754,0.68,0,0.34,0,0.0693995955032853,0.0854101699072999,0.116554028652306,0.153535147109298,0.189284937565983,0.247559164431678
G,Y,0.0168650243887754,0.69,0,0.345,0,0.0701221361818194,0.0864690418346623,0.117737263684038,0.152976012723633,0.188595845831226,0.247445862619135
G,Y,0.0168650243887754,0.7,0,0.35,0,0.0708284616148016,0.0875161548699459,0.118898000036519,0.152419533143601,0.187899015189414,0.247337803246328
G,Y,0.0168650243887754,0.71,0,0.355,0,0.071518099619376,0.0885509504313409,0.12003548067555,0.151866712934103,0.18719527855598,0.247234866447912
G,Y,0.0168650243887754,0.72,0,0.36,0,0.0721905716747867,0.0895728251306034,0.12114881606475,0.151318700816675,0.186485516921892,0.24713692826536
G,Y,0.0168650243887754,0.73,0,0.365,0,0.0728453937707593,0.0905811257191371,0.122236956518186,0.150776816075633,0.185770663496797,0.247043861762894
G,Y,0.0168650243887754,0.74,0,0.37,0,0.0734820773571133,0.0915751434217631,0.123298659023946,0.150242580158939,0.185051708771394,0.246955538071061
G,Y,0.0168650243887754,0.75,0,0.375,0,0.0741001303964755,0.0925541075970699,0.124332447619183,0.149717754323619,0.184329706630204,0.246871827356095
G,Y,0.0168650243887754,0.76,0,0.38,0,0.0746990585209952,0.0935171786652514,0.125336566480204,0.149204384075915,0.183605781660166,0.246792599714451
G,Y,0.0168650243887754,0.77,0,0.385,0,0.0752783662928427,0.0944634402508784,0.126308925236906,0.148704850790653,0.182881137813991,0.246717725993005
G,Y,0.0168650243887754,0.78,0,0.39,0,0.075837558567037,0.0953918905012472,0.127247036866493,0.148221930024636,0.182157068598308,0.246647078536347
G,Y,0.0168650243887754,0.79,0,0.395,0,0.0763761419537715,0.0963014325636762,0.128147950262344,0.147758854270244,0.181434968962192,0.246580531863391
G,Y,0.0168650243887754,0.8,0,0.4,0,0.0768936263759272,0.0971908642411902,0.129008182822916,0.147319374615521,0.180716349057348,0.246517963276152
G,Y,0.0168650243887754,0.81,0,0.405,0,0.0773895267158831,0.0980588669003016,0.129823664009684,0.146907810140759,0.180002850020126,0.24645925340404
G,Y,0.0168650243887754,0.82,0,0.41,0,0.0778633645440872,0.0989039937831291,0.130589709704684,0.146529064970445,0.179296261877936,0.246404286687413
G,Y,0.0168650243887754,0.83,0,0.415,0,0.0783146699201523,0.0997246579860809,0.13130105974049,0.14618858033678,0.178598543594382,0.246352951804365
G,Y,0.0168650243887754,0.84,0,0.42,0,0.0787429832555407,0.100519120516723,0.131952025517532,0.145892174469189,0.177911845119346,0.246305142044918
G,Y,0.0168650243887754,0.85,0,0.425,0,0.079147857225218,0.10128547903713,0.132536804811519,0.145645712974799,0.177238531076719,0.246260755636838
G,Y,0.0168650243887754,0.86,0,0.43,0,0.0795288587140428,0.102021658152005,0.133050012982923,0.145454560368367,0.176581205371427,0.246219696027318
G,Y,0.0168650243887754,0.87,0,0.435,0,0.0798855707821532,0.102725402404359,0.133487434542329,0.14532280887092,0.17594273549177,0.246181872124681
G,Y,0.0168650243887754,0.88,0,0.44,0,0.0802175946322609,0.103394273492402,0.133846905521891,0.145252374447565,0.175326274586121,0.246147198504181
G,Y,0.0168650243887754,0.89,0,0.445,0,0.0805245515606048,0.104025653594336,0.134129119820843,0.145242167878883,0.174735278479543,0.246115595581789
G,Y,0.0168650243887754,0.9,0,0.45,0,0.0808060848724069,0.104616757035222,0.134338086038279,0.145287616090522,0.174173513674105,0.246086989759673
G,Y,0.0168650243887754,0.91,0,0.455,0,0.081061861742037,0.105164652772403,0.134481027614168,0.145380743670639,0.173645051122353,0.246061313546867
G,Y,0.0168650243887754,0.92,0,0.46,0,0.0812915749977751,0.105666300198098,0.134567717674219,0.145510827104412,0.173154239367611,0.246038505658377
G,Y,0.0168650243887754,0.93,0,0.465,0,0.0814949448110838,0.10611860041388,0.134609452942854,0.145665422410875,0.172705649864229,0.246018511095715
G,Y,0.0168650243887754,0.94,0,0.47,0,0.0816717202706944,0.106518464267999,0.134617961610493,0.145831477023609,0.172303987476266,0.246001281211587
G,Y,0.0168650243887754,0.95,0,0.475,0,0.0818216808225673,0.106862896946557,0.134604478290982,0.145996298157091,0.17195396100264,0.245986773761185
G,Y,0.0168650243887754,0.96,0,0.48,0,0.0819446375579299,0.107149096764064,0.13457908524593,0.146148281827863,0.171660112753115,0.245974952942253
G,Y,0.0168650243887754,0.97,0,0.485,0,0.0820404343330957,0.107374563182692,0.134550306168216,0.146277415433351,0.171426612965291,0.245965789425799
G,Y,0.0168650243887754,0.98,0,0.49,0,0.0821089487066147,0.107537206412816,0.134524885515527,0.146375614030348,0.171257033590098,0.245959260379054
G,Y,0.0168650243887754,0.99,0,0.495,0,0.0821500926814654,0.10763544883213,0.134507681829113,0.146436948273833,0.171154124823755,0.245955349481978
G,Y,0.0168650243887754,1,0,0.5,0,0.0821638132424332,0.107668307605522,0.13450162161485,0.146457798669833,0.171119623782153,0.245954046938321
L,G,0.0215582050475203,0,0,0.5,-0.5,0.0817713034799844,0.117630625899075,0.156441743565806,0.173019709710939,0.186884796141612,0.195085657036285
L,G,0.0215582050475203,0.01,0,0.495,-0.495,0.0817681210063075,0.117617358873952,0.156438539956555,0.173024668114351,0.18689159685122,0.195085091825281
L,G,0.0215582050475203,0.02,0,0.49,-0.49,0.0817585286086967,0.117577581009482,0.156428826783374,0.17303953797205,0.186911975137141,0.195083497845455
L,G,0.0215582050475203,0.03,0,0.485,-0.485,0.0817423919733255,0.117511361569889,0.156412298879581,0.173064301210619,0.186945857364388,0.19508118236783
L,G,0.0215582050475203,0.04,0,0.48,-0.48,0.0817194892852657,0.11741881476884,0.156388453847926,0.173098921058165,0.186993113713112,0.19507866524254
L,G,0.0215582050475203,0.05,0,0.475,-0.475,0.0816895142503145,0.117300097935143,0.156356601311323,0.173143332320369,0.187053547292293,0.195076690575834
L,G,0.0215582050475203,0.06,0,0.47,-0.47,0.0816520802457794,0.117155408957963,0.156315875701262,0.173197428287467,0.187126878467778,0.195076243180335
L,G,0.0215582050475203,0.07,0,0.465,-0.465,0.0816067255225223,0.116984983028383,0.156265252373629,0.173261044833487,0.187212724120391,0.195078569756618
L,G,0.0215582050475203,0.08,0,0.46,-0.46,0.0815529193613055,0.116789088703593,0.156203566724879,0.173333942473942,0.187310571715048,0.195085204512309
L,G,0.0215582050475203,0.09,0,0.455,-0.455,0.081490069069269,0.11656802333193,0.156129535840785,0.17341578736403,0.187419748474353,0.195097998435288
L,G,0.0215582050475203,0.1,0,0.45,-0.45,0.0814175276876165,0.116322107891139,0.156041782057591,0.173506132426842,0.187539386727039,0.195119150600594
L,G,0.0215582050475203,0.11,0,0.445,-0.445,0.0813346022695231,0.116051681307985,0.155938857669786,0.173604399972764,0.187668387772452,0.195151238585838
L,G,0.0215582050475203,0.12,0,0.44,-0.44,0.081240562578205,0.115757094343782,0.155819269902178,0.173709867274869,0.187805388465756,0.195197243209519
L,G,0.0215582050475203,0.13,0,0.435,-0.435,0.0811346500491144,0.115438703146552,0.155681505198112,0.173821656568476,0.187948737156375,0.195260560430167
L,G,0.0215582050475203,0.14,0,0.43,-0.43,0.0810160868575084,0.115096862585227,0.155524051878013,0.173938730820441,0.188096488286103,0.195344990679243
L,G,0.0215582050475203,0.15,0,0.425,-0.425,0.0808840849332323,0.114731919493656,0.155345420301246,0.174059896352906,0.188246427058938,0.195454693966338
L,G,0.0215582050475203,0.16,0,0.42,-0.42,0.0807378547684544,0.114344205961166,0.155144159817134,0.174183813013103,0.188396135693255,0.195594099227412
L,G,0.0215582050475203,0.17,0,0.415,-0.415,0.0805766138712471,0.113934032811474,0.154918872003848,0.174309012083291,0.18854310900806,0.195767760422712
L,G,0.0215582050475203,0.18,0,0.41,-0.41,0.0803995947282308,0.11350168341235,0.154668219943728,0.174433921570444,0.1886849180876,0.195980161197642
L,G,0.0215582050475203,0.19,0,0.405,-0.405,0.0802060521527811,0.113047407954386,0.154390933542475,0.174556897966118,0.188819407107837,0.196235483867954
L,G,0.0215582050475203,0.2,0,0.4,-0.4,0.0799952699113333,0.112571418328584,0.154085811139896,0.174676263089241,0.188944894001689,0.19653737313393
L,G,0.0215582050475203,0.21,0,0.395,-0.395,0.0797665665387624,0.112073883719517,0.153751717858579,0.174790344277126,0.18906033715264,0.196888733565985
L,G,0.0215582050475203,0.22,0,0.39,-0.39,0.0795193002742669,0.111554927013914,0.153387581279287,0.174897516011443,0.189165433703367,0.197291596546693
L,G,0.0215582050475203,0.23,0,0.385,-0.385,0.0792528730711585,0.1110146221044,0.152992385112452,0.174996241066735,0.189260630998291,0.197747076345918
L,G,0.0215582050475203,0.24,0,0.38,-0.38,0.0789667336568745,0.110452992145442,0.152565161556757,0.175085109429421,0.189347054828328,0.198255412680897
L,G,0.0215582050475203,0.25,0,0.375,-0.375,0.0786603796427467,0.109870008794216,0.152104983007623,0.175162873510027,0.189426376873673,0.198816078146644
L,G,0.0215582050475203,0.26,0,0.37,-0.37,0.0783333587058775,0.109265592444003,0.151610953712927,0.175228478502719,0.189500652245144,0.199427920139743
